place_id,name,addr,state,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJEXkb7hpv04kRJ0SBCf9ALXg,Coffee & Stone,"54 Webster St, North Tonawanda, NY 14120",New York,43.023384899999996,-78.8777399,https://maps.google.com/?cid=8659649122623636519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,559,coffee roaster;specialty coffee roaster,NY_Buffalo
ChIJPcQltj4xwYkRCS3Btmp8VZM,Roast,"200 Tuckerton Rd, Medford, NJ 08055",New Jersey,39.8701872,-74.84783879999999,https://maps.google.com/?cid=10616528494370303241&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,559,coffee roasting company;coffee roaster;coffee roastery,Delaware
ChIJKe__so-ZToYRwKMpa81au8o,Triumphs Espresso & Whiskey,"141 Manufacturing St Ste 110, Dallas, TX 75207",Texas,32.794222999999995,-96.8310407,https://maps.google.com/?cid=14608369654619022272&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,live_music_venue,night_club,bar,event_venue,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,559,coffee roaster,TX_Dallas
ChIJIwSayTQVkFQRvkFITWp8reQ,Ghost Note Coffee,"1623 Bellevue Ave, Seattle, WA 98122",Washington,47.6159362,-122.32711259999999,https://maps.google.com/?cid=16477963407623471550&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.5,558,coffee roastery,WA_Seattle
ChIJKwii642zGYgRovCKmwzg60k,The Stray,"4253 Division Ave S A, Grand Rapids, MI 49548",Michigan,42.886102799999996,-85.6651199,https://maps.google.com/?cid=5326597329049546914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,558,coffee roaster;coffee roastery,Michigan
ChIJu5Og8331rIkRNBCumgPHJsM,Haraz Coffee House,"3915 Western Blvd, Raleigh, NC 27606",North Carolina,35.7842631,-78.6911288,https://maps.google.com/?cid=14062145704804880436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,557,coffee roaster;coffee roastery;specialty coffee roaster,NC_Raleigh
ChIJA7PT5cOs54kRJUmBOGEDBwU,"J.René Coffee Roasters, LLC","320 Park Rd, West Hartford, CT 06119",Connecticut,41.7561937,-72.7285325,https://maps.google.com/?cid=362262011121322277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,556,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Connecticut
ChIJD-UeoFevlVQRxkOuOOD-10I,Paper Tiger Coffee Roasters,"703 Grand Blvd, Vancouver, WA 98661",Washington,45.626304399999995,-122.64041069999998,https://maps.google.com/?cid=4816598565473108934&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,internet_cafe,cafe,food_store,service,store,point_of_interest,food,establishment",OPERATIONAL,4.7,556,coffee roaster;coffee roasting company,Oregon
ChIJ88jHp1n35IcRPlVr5BW_qTM,Dash Coffee Roasters,"120 3rd Ave SW Ste 2, Cedar Rapids, IA 52404",Iowa,41.974478399999995,-91.6729185,https://maps.google.com/?cid=3722716667745883454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,555,coffee roaster,Iowa
ChIJqTAB6Ix754gRqLdKBMVh-Lw,Lobos Coffee Roasters,"3000 Corrine Dr, Orlando, FL 32803",Florida,28.5675562,-81.34572100000001,https://maps.google.com/?cid=13616740972163151784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,555,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Florida
ChIJTdTGNC7za4cR8qwd8hC0PD0,Paul's Coffee & Tea Louisville,"956 W Cherry St #101, Louisville, CO 80027",Colorado,39.9638791,-105.1622056,https://maps.google.com/?cid=4412599719790750962&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,coffee_roastery,food_store,wholesaler,store,point_of_interest,food,establishment",OPERATIONAL,4.7,555,coffee roaster,CO_Boulder
ChIJTS74UqhZwYkRGgakRn-5cX0,Turtle Beans Coffee LLC,"225 Farnsworth Ave, Bordentown, NJ 08505",New Jersey,40.146605,-74.71199229999999,https://maps.google.com/?cid=9039209883406435866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,555,coffee roaster;specialty coffee roaster,New Jersey
ChIJr0WKt4bvwIcRrVQ3YSv3cso,Anchor Island Coffee,"4101 Troost Ave, Kansas City, MO 64110",Missouri,39.0523525,-94.5720865,https://maps.google.com/?cid=14587993908693128365&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,554,coffee roastery,MO_KansasCity
ChIJT2dWvTR744kRBEf88MskWpU,Central Perk Coffee Co,"205 Newbury St, Boston, MA 02116",Massachusetts,42.3502661,-71.080855,https://maps.google.com/?cid=10761954717895247620&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,554,coffee roaster,MA_Boston
ChIJ7bansTCJa4cRlbsiOchTzlk,Sweet Bloom Coffee,"8850 Westminster Blvd, Westminster, CO 80031",Colorado,39.857335299999995,-105.0606818,https://maps.google.com/?cid=6471201833995123605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,554,coffee roaster;coffee roastery,CO_Boulder
ChIJa6FZ1kZV5IkRPhhlKjb970g,Coastal Roasters,"1791 Main Rd, Tiverton, RI 02878",Rhode Island,41.6269369,-71.2130689,https://maps.google.com/?cid=5255697699245987902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,553,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Massachusetts
ChIJW_r4RzZTBogRnPgOVsbupEQ,Fair Trade Coffee House,"418 State St, Madison, WI 53703",Wisconsin,43.0749218,-89.3920072,https://maps.google.com/?cid=4946340826374404252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.4,553,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,WI_Madison
ChIJHajLt7jND4gRcnxw1UML0Kk,Tasa Coffee Roasters,"4136 W North Ave, Chicago, IL 60639",Illinois,41.9101399,-87.7302478,https://maps.google.com/?cid=12236292573537270898&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.9,553,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,IL_Chicago
ChIJZXTpY0ASK4cRBUOC0jFrBRU,Press Coffee - EVB,"200 E Van Buren St, Phoenix, AZ 85004",Arizona,33.4516455,-112.07083139999999,https://maps.google.com/?cid=1514734711409361669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,552,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,AZ_Phoenix
ChIJbYomUPe12YgRzLjbe1OcBFU,XO Espresso Bar,"723 Lincoln Ln N, Miami Beach, FL 33139",Florida,25.7913641,-80.13643789999999,https://maps.google.com/?cid=6126193275504933068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,552,coffee roaster;specialty coffee roaster,FL_Miami
ChIJJXjYBPHAyIAR0o3sjqvU7L8,Yaw Farm Coffee Roaster,"7034 W Charleston Blvd, Las Vegas, NV 89117",Nevada,36.159337799999996,-115.25171779999998,https://maps.google.com/?cid=13829662389050314194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,food,point_of_interest,establishment",OPERATIONAL,4.8,551,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Nevada
ChIJpY1UOp0ys1IR6P8k7D4DGTE,Dunn Brothers Coffee,"201 3rd Ave S, Minneapolis, MN 55401",Minnesota,44.9807918,-93.26319110000001,https://maps.google.com/?cid=3537862551060938728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,sandwich_shop,bakery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,550,coffee roasting company,MN_Minneapolis
ChIJScaQsO_JKIcRj5hGx_3VTSw,The Pinetop Coffee House & Roasting Company,"1684 E White Mountain Blvd Ste 1, Pinetop, AZ 85935",Arizona,34.126035699999996,-109.9362172,https://maps.google.com/?cid=3192442996822284431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,coffee_roastery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,550,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Arizona
ChIJc02L7tT4kYAR0nGn165ySjI,Vertigo Coffee Roasters,"81 4th St, San Juan Bautista, CA 95045",California,36.842008799999995,-121.534921,https://maps.google.com/?cid=3623834945440936402&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,beer_garden,liquor_store,wine_bar,coffee_roastery,bar,wholesaler,restaurant,point_of_interest,store,food,establishment",OPERATIONAL,4.6,550,coffee roaster;coffee roastery,California
ChIJgbMtytx4bIcRUHyztFaet78,Huckleberry Roasters,"1800 Wazee St, Denver, CO 80202",Colorado,39.753548599999995,-104.9967477,https://maps.google.com/?cid=13814684477218323536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,549,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,CO_Denver
ChIJmZYRXv0bsocRN0_5ZqzgToo,Matties Coffee Company,"9235 N Pennsylvania Pl, The Village, OK 73120",Oklahoma,35.56437090000001,-97.5504952,https://maps.google.com/?cid=9966150056484097847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,549,coffee roaster;coffee roastery,Oklahoma
ChIJL2QKoogV44kRGP4qqWxBCV4,Odd Meter Coffee Co,"60 Washington St, Salem, MA 01970",Massachusetts,42.522577999999996,-70.8960005,https://maps.google.com/?cid=6776019049306062360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,549,coffee roaster,NH_Portsmouth
ChIJp4oqyCShVogRVyUka6YjHyI,Enderly Coffee Co. Cafe & Coffee Roaster,"2620 Tuckaseegee Rd, Charlotte, NC 28208",North Carolina,35.239137299999996,-80.87547169999999,https://maps.google.com/?cid=2458723119236654423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,548,coffee roastery;specialty coffee roaster;coffee roasting company,North Carolina
ChIJe4wW3pS70ocROFlfkzc9pxc,Fidel & Co Coffee Roasters,"500 Shall Ave ste b, Little Rock, AR 72202",Arkansas,34.7420632,-92.25690349999999,https://maps.google.com/?cid=1704398292888017208&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,548,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Arkansas
ChIJXYCNv1AVkFQR7bItJmH_BQQ,Café Hagen (Café and Roastery),"800 5th Ave N, Seattle, WA 98109",Washington,47.626495,-122.3471167,https://maps.google.com/?cid=289918543752704749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,bakery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,547,coffee roaster;coffee roastery;coffee roasting company,WA_Seattle
ChIJM6-GhYkDyIkRHmfX6LCNGig,OneDo Coffee Roasters,"913 S Lakewood Ave, Baltimore, MD 21224",Maryland,39.281763399999996,-76.57819119999999,https://maps.google.com/?cid=2889777901871785758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,547,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Maryland
ChIJMfR_TwDxrIkRLen2M8f_BUU,Thousand Hills Coffee,"218 Southport Dr, Morrisville, NC 27560",North Carolina,35.8369195,-78.81713719999999,https://maps.google.com/?cid=4973662594535975213&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,bakery,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.6,547,coffee roastery,NC_Raleigh
ChIJDezkmGRT2YARBm2erzjbRFY,Dark Horse Coffee Roasters.,"811 25th St Unit 100, San Diego, CA 92102",California,32.714051000000005,-117.140058,https://maps.google.com/?cid=6216334422189174022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,546,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,CA_SanDiego
ChIJiy58cVS_yIARs-GdxD1f4FA,Mothership Coffee - Downtown Summerlin,"1980 Festival Plaza Dr #115, Las Vegas, NV 89135",Nevada,36.150000299999995,-115.33333089999999,https://maps.google.com/?cid=5827762636713746867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,546,coffee roaster;coffee roasting company,NV_LasVegas
ChIJTWaSKJvHt4kRNAmN1Eg8nPo,Zeke's Coffee of DC,"2300-2304 Rhode Island Ave NE, Washington, DC 20018",District of Columbia,38.9307582,-76.9733297,https://maps.google.com/?cid=18058374889350170932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.7,546,specialty coffee roaster,Maryland
ChIJ760GrrG1RIYRFGF2vbKh8zM,Texas Coffee Traders Cafe,"3223 E 7th St, Austin, TX 78702",Texas,30.2577197,-97.70495749999999,https://maps.google.com/?cid=3743513504329916692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,pastry_shop,bakery,dessert_shop,confectionery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,545,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,Texas
ChIJAdqhExiC0ocR_okKsc9Vx7U,Blue Sail Coffee,"1028 Front St, Conway, AR 72032",Arkansas,35.092529,-92.441513,https://maps.google.com/?cid=13098532391747226110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,544,coffee roaster;coffee roastery,Arkansas
ChIJz7XbSTUu0YkRd-OJmfDasaE,Finger Lakes Coffee Roasters,"6081 NY-96, Farmington, NY 14425",New York,42.9738889,-77.3563889,https://maps.google.com/?cid=11651334437887140727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,544,coffee roaster;coffee roastery,New York
ChIJJ3L86ozBwogRJbJoManCO-0,Foxtail Coffee - Carrollwood,"10907 N Dale Mabry Hwy, Tampa, FL 33618",Florida,28.0478936,-82.5039032,https://maps.google.com/?cid=17094470842549056037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,544,coffee roaster,FL_Tampa
ChIJF8_YuV-3xokRJXLV6WzQmfs,Càphê Roasters,"3400 J St G1, Philadelphia, PA 19134",Pennsylvania,39.9993447,-75.1091197,https://maps.google.com/?cid=18129750941154767397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,vietnamese_restaurant,coffee_roastery,food_store,wholesaler,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,543,coffee roaster;specialty coffee roaster;coffee roasting company;coffee roastery,Delaware
ChIJl5BsMdBFQogRKXlFJe-orSU,Old School Coffee,"380 S Mill St Ste. 110, Lexington, KY 40508",Kentucky,38.0451824,-84.5028337,https://maps.google.com/?cid=2715011895450237225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,543,coffee roaster;coffee roastery,Kentucky
ChIJTc0NCYG_QIYR4SPMOKl6Pwc,Slow Drip TX,"Sky house North 77002, 1625 Main St Ste A-1, Houston, TX 77002",Texas,29.7520034,-95.3678667,https://maps.google.com/?cid=522270949019231201&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,543,coffee roaster;coffee roastery;specialty coffee roaster,TX_Houston
ChIJrboSw0E0s0wRv4QTO4UETIk,Wayfarer Coffee | Downtown,"626 Main St, Laconia, NH 03246",New Hampshire,43.528337400000005,-71.47062679999999,https://maps.google.com/?cid=9893287451694433471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,542,coffee roaster,New Hampshire
ChIJf7QucgXpxokRs2v1YrvIYig,Burlap And Bean Roastery,"455 W Baltimore Ave, Media, PA 19063",Pennsylvania,39.918088000000004,-75.39716829999999,https://maps.google.com/?cid=2910109016379452339&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,541,coffee roaster,PA_Philadelphia
ChIJNbjlx_3FQIYRHngPI9Ri7Gk,Cambrian Coffee,"9461 Hammerly Blvd E, Houston, TX 77080",Texas,29.809481599999998,-95.5252586,https://maps.google.com/?cid=7632584131746953246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,pastry_shop,dessert_shop,bakery,confectionery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,541,coffee roaster;specialty coffee roaster,TX_Houston
ChIJzQnTpiqXtUwRWedxPvv_GU4,GiraKofi,"1880 Mountain Rd #5, Stowe, VT 05672",Vermont,44.474658399999996,-72.71445179999999,https://maps.google.com/?cid=5627810663925671769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,541,coffee roaster,Vermont
ChIJRb2CgedTa4gR4AGLrL7WWdw,Hubbard & Cravens Coffee Co,"4930 N Pennsylvania St, Indianapolis, IN 46205",Indiana,39.8434326,-86.15521059999999,https://maps.google.com/?cid=15877958075698315744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,tea_house,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,541,coffee roaster,Indiana
ChIJTwbToWvwMIgRE0ZrX-fbX94,Phoenix Coffee Company,"3000 Bridge Ave #4, Cleveland, OH 44113",Ohio,41.4841798,-81.7089057,https://maps.google.com/?cid=16023767785992308243&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,tea_house,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,541,coffee roaster,OH_Cleveland
ChIJUWbNQ2suDogRMqlRSTH-Lww,Sputnik Coffee Company,"2618 W 48th St, Chicago, IL 60632",Illinois,41.806688799999996,-87.690298,https://maps.google.com/?cid=878199939997477170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,541,coffee roaster;coffee roastery;specialty coffee roaster;coffee roasting company,IL_Chicago
ChIJeV7SYGoGU4cRmDAr0QOOP8U,Wasatch Roasting Company-Downtown,"2436 Grant Ave, Ogden, UT 84401",Utah,41.2219361,-111.9730639,https://maps.google.com/?cid=14213235096049889432&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,541,coffee roasting company,Utah
ChIJwfJwPEwVkFQRHKMaoSe6HOI,Anchorhead Coffee,"2003 Western Ave Ste 110A, Seattle, WA 98121",Washington,47.610926799999994,-122.34463239999998,https://maps.google.com/?cid=16293102231288980252&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,539,coffee roastery,WA_Seattle
ChIJz4VbokB_hYAR95axLBoPul4,Cafenated Coffee Company,"2085 Vine St, Berkeley, CA 94709",California,37.8803291,-122.2699044,https://maps.google.com/?cid=6825784790326810359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,538,coffee roasting company,CA_Berkeley
ChIJu5l4IRYryYARDeIpoXxvZEs,Dam Roast House & Browder Bookstore,"554 Nevada Way, Boulder City, NV 89005",Nevada,35.9771895,-114.83846899999999,https://maps.google.com/?cid=5432589631586165261&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,book_store,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.8,538,coffee roaster;coffee roastery,Nevada
ChIJpcTLS5eJ3YgR8nzD6d49n_c,Foxtail Coffee Co.,"7004 Tavistock Lakes Blvd Ste 116, Orlando, FL 32827",Florida,28.3721449,-81.2773376,https://maps.google.com/?cid=17843048276279131378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,538,coffee roaster;coffee roasting company,Florida
ChIJczIsJoyd7ocRH7V4DRTHS3k,Friedrichs Coffee,"4632 NW 86th St, Urbandale, IA 50322",Iowa,41.644794999999995,-93.73741799999999,https://maps.google.com/?cid=8740298390781867295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,538,coffee roaster,Iowa
