place_id,market,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJkxf3Pf4FbjQRgedvAqlwSDQ,TW,忘言咖啡,813高雄市左營區高鐵路168號,22.6846464,120.3060617,https://maps.google.com/?cid=3767384959488092033&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_stand,coffee_roastery,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.7,220,咖啡烘焙;coffee roastery,TW_Kaohsiung_Zuoying
ChIJGRO3aZiVbjQRrybZadYDB_M,TW,睦嶋咖啡 island coffee,600嘉義市東區北門里長榮街151號,23.4838864,120.4532507,https://maps.google.com/?cid=17511969895487186607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.7,220,咖啡烘焙;咖啡烘焙坊;咖啡烘焙工作室;coffee roaster;coffee roastery,TW_Chiayi
ChIJvyHiNoN3bjQR24pWw_twJ3U,TW,Abby coffee,700臺南市中西區永華里開山路122巷56弄20號,22.989958299999998,120.20585589999997,https://maps.google.com/?cid=8441840253145615067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.8,219,咖啡烘焙;coffee roastery,TW_Tainan_WestCentral
ChIJmXLbXGd2bjQRaN3rdWVRKeY,TW,Ark Coffee Shop,"No. 1號, Lane 406, Kangle St, Liren Village, North District, Tainan City, 704",23.0017791,120.1981152,https://maps.google.com/?cid=16584876598980500840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,219,coffee roaster;specialty coffee roaster,TW_Tainan_WestCentral
ChIJJ3d0B_E9aTQRCuxgGsDWyaw,TW,The CURVE Coffee Roasting Co. 曲線咖啡 - SCAA Campus.,"No. 912-1號, Section 2, Liming Rd, Chaoyang Village, Xitun District, Taichung City, 407",24.165516,120.634878,https://maps.google.com/?cid=12450718765407071242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_roastery,cafe,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.6,219,coffee roaster;coffee roastery;specialty coffee roaster;咖啡烘焙;咖啡烘焙坊,TW_Taichung_West
ChIJEwNtkcHkZzQRJG623NB5TfU,TW,真味家素食烘焙本舖,260宜蘭縣宜蘭市民族里民族路288號,24.751871599999998,121.7471877,https://maps.google.com/?cid=17675918050462166564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,bakery,"bakery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,219,咖啡烘焙坊,TW_Yilan
ChIJ_fx78M_kZzQRvqC1tESsFT4,TW,角頭老大烘焙坊,260宜蘭縣宜蘭市小東里新興路76號,24.760081000000003,121.75814899999999,https://maps.google.com/?cid=4473671215952011454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant,"restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,219,咖啡烘焙坊,TW_Yilan
ChIJD78l1tBPXTQRsLYQQF5N-Ho,TW,Dreamers Coffee Roasters 基隆店,202基隆市中正區信一路181號義一路側門入口1樓,25.1313456,121.74414959999999,https://maps.google.com/?cid=8860917334048552624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,218,咖啡烘焙;咖啡烘焙坊;咖啡烘焙工作室;coffee roaster;coffee roastery;specialty coffee roaster,TW_Keelung
ChIJAYCMh9yrQjQRnRzCnR3athA,TW,Full of Beans 充滿豆豆咖啡,10491臺北市中山區龍江路21巷9之6號號1樓,25.047832999999997,121.54108499999998,https://maps.google.com/?cid=1204389771103837341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.7,218,咖啡烘焙,TW_Taipei_Zhongzheng
ChIJIf7h2PkhbjQRAvTlQ11R4cc,TW,哩賀咖啡,"920, Pingtung County, Chaozhou Township, Baye Village, Huanlong Rd, 52號木柵欄處",22.536778899999998,120.53191580000001,https://maps.google.com/?cid=14402882544320508930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.7,218,coffee roaster,TW_Pingtung
ChIJ_3959Sk1aDQRP80xAccU58I,TW,言謝咖啡Thank U Cafe - 信義安和自家烘焙咖啡店,106047臺北市大安區通安里文昌街164號,25.032417600000002,121.5535908,https://maps.google.com/?cid=14044216807929269567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"cafe,dessert_shop,confectionery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,217,咖啡烘焙,TW_Taipei_Xinyi
