place_id,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJm89TjvCxTzUReQMJj46h4zg,コーヒー7不思議,〒785-0412 高知県高岡郡津野町桑ケ市２４１７−４,33.408751599999995,133.0903839,https://maps.google.com/?cid=4099297719494443897&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,95,自家焙煎コーヒー;珈琲焙煎,高知県
ChIJ18Lh804ZTjURnrjMTdTOu2w,珈琲店 豆蔵,〒780-0823 高知県高知市菜園場町６−１３,33.5586933,133.54840260000003,https://maps.google.com/?cid=7835083387974760606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,95,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,高知県
ChIJY_x6nk_dj18R-wOZmJwyJFs,BOXCOFFEE土崎店,〒011-0945 秋田県秋田市土崎港西１丁目１０−４５,39.753751099999995,140.0620716,https://maps.google.com/?cid=6567429804769477627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,94,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,秋田県
ChIJT8dyePQlImARbWud5vZgvVI,MOOD COFFEE&ESPRESSO,〒310-0021 茨城県水戸市南町２丁目４−５８ 常磐ビル 1F,36.375105399999995,140.4718403,https://maps.google.com/?cid=5962028095255702381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.3,94,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,茨城県
ChIJhSLnJlOdBGARWDuALCau1P8,NOBI COFFEE ROASTERS,〒448-0855 愛知県刈谷市大正町３丁目１２１,34.9839692,136.9949315,https://maps.google.com/?cid=18434550653712874328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,coffee_roastery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,94,coffee roaster;コーヒーロースター,岐阜県
ChIJ_UBf1ZUpH2ARqkKWjHXayEE,Naked Roasters coffee,〒360-0034 埼玉県熊谷市万平町１丁目130番地,36.135262,139.39069999999998,https://maps.google.com/?cid=4740278806212133546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,94,コーヒーロースター,群馬県
ChIJG--i_FGPRDURBxLFVc3nDtM,ONE COFFEE ｜ ワンコーヒー本店,〒747-0835 山口県防府市西浦２３６７−１７,34.0133143,131.51640659999998,https://maps.google.com/?cid=15208347860770034183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.4,94,coffee roaster,山口県
ChIJB8oiqBi3i18RXFFrM6MNoIw,OURSBLANC Roaster&cafe,〒990-0831 山形県山形市西田１丁目１−３８ 大沼アパート １階,38.2618309,140.32014049999998,https://maps.google.com/?cid=10133114156177117532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.4,94,coffee roaster;コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,宮城県
ChIJ9be-vNo1-F8RwveBs1oIjxk,Pessoa Coffee Roasters(ペソアコーヒーロースターズ),〒920-0995 石川県金沢市新竪町３丁目１２０−１,36.555447699999995,136.65594049999999,https://maps.google.com/?cid=1841699958269540290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,94,コーヒーロースター;coffee roaster;自家焙煎コーヒー;珈琲焙煎,富山県
ChIJE6pB9M7cQTURpfvMIQBqF00,TAISHO COFFEE ROASTER,〒819-1601 福岡県糸島市二丈深江３丁目１−５６９−１,33.5182018,130.13863659999998,https://maps.google.com/?cid=5555025214184422309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,94,コーヒーロースター;coffee roaster,福岡県
ChIJXfDFLwCjBGAR4dm-O7MKRgw,TWIST AND COFFEE ROASTERS,〒444-0914 愛知県岡崎市末広町３−８,34.9667508,137.1568322,https://maps.google.com/?cid=884406141742668257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,94,coffee roaster,岐阜県
ChIJu02dKXJtIGARFZ0x7OOHhpQ,VENDOR CAFE&STORE,〒963-8866 福島県郡山市桑野清水台５２−７,37.386052,140.3549219,https://maps.google.com/?cid=10702390977482562837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,clothing_store,store,point_of_interest,food,establishment",OPERATIONAL,4.4,94,coffee roaster,福島県
ChIJl9ICUTpxA2ARZiDwd5Isr0k,Z/X coffee 新栄,〒460-0007 愛知県名古屋市中区新栄２丁目２−１ イノフィスビル １F,35.1697188,136.9216564,https://maps.google.com/?cid=5309511493282177126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,94,コーヒーロースター,愛知県
ChIJsdd-CQDlAGARvQZ6SoftKrg,coffee roaster Grata,〒555-0033 大阪府大阪市西淀川区姫島１丁目２２−１１,34.7044127,135.4569358,https://maps.google.com/?cid=13270680417326466749&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"snack_bar,cafe,meal_takeaway,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,94,coffee roaster;コーヒーロースター,滋賀県
ChIJpzeTmzkXkF8Roac5uFQ9v1A,こおひい工房珈音,〒010-0352 秋田県男鹿市五里合琴川前田１０９,39.9664601,139.8613191,https://maps.google.com/?cid=5818436677663303585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,bakery,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.2,94,自家焙煎コーヒー;珈琲焙煎,秋田県
ChIJq2dejT9TFTURWWo2UnM3Wlk,カルディコーヒーファーム 長崎浜町店,〒850-0853 長崎県長崎市浜町４−１１ ハマクロス411 1F,32.7439049,129.8778805,https://maps.google.com/?cid=6438519585719609945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_roastery,grocery_store,liquor_store,food_store,store,point_of_interest,food,establishment",OPERATIONAL,3.9,94,珈琲焙煎,長崎県
ChIJLxPQAiR2hV8Rud8e2ZvtTkg,漸進社,〒020-0885 岩手県盛岡市紺屋町２−２０,39.7022212,141.156497,https://maps.google.com/?cid=5210363072532635577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.3,94,自家焙煎コーヒー;珈琲焙煎,岩手県
ChIJ7xXwMmoz-F8Rz4_BYD5g7Vk,珈琲舎 莫迦 Bacca,〒920-0852 石川県金沢市此花町４−２６,36.577356400000006,136.6513187,https://maps.google.com/?cid=6479941259883548623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,94,自家焙煎コーヒー;珈琲焙煎,石川県
ChIJBfXJmdGMGGAR8gPJ2cOhY9o,自家焙煎珈琲Forest,〒151-0053 東京都渋谷区代々木２丁目１１−１８,35.6877185,139.6973392,https://maps.google.com/?cid=15736599385507169266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,3.8,94,自家焙煎コーヒー;珈琲焙煎,東京都_新宿
ChIJoVRuzkhVVTURFhhskSvqabw,3 Roastery,"Ogura, 422-1 青垣町小倉 丹波市 兵庫県 669-3812",35.248246699999996,134.9915303,https://maps.google.com/?cid=13576640024529344534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_stand,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,93,coffee roaster,鳥取県
ChIJ9ZpONeb0GGARByaUY4QH6TM,CoffeeRoastVivace（コーヒーローストビバーチェ）,〒152-0023 東京都目黒区八雲３丁目６−２２ 小倉八雲マンション 101,35.618033,139.668149,https://maps.google.com/?cid=3740529230695638535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.7,93,コーヒーロースター,東京都_下北沢
ChIJW4rY1E77GGAR0lxdD_12jWI,Roast Design Coffee,〒215-0021 神奈川県川崎市麻生区上麻生１丁目６−３ マプレ GF階,35.6019892,139.5095427,https://maps.google.com/?cid=7101463016689720530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.4,93,コーヒーロースター,東京都_吉祥寺
ChIJnb5L2zpCVzURWtec-MNzpbc,STRINGS COFFEE ROASTERS,〒693-0014 島根県出雲市武志町７６４−１,35.3959633,132.7751438,https://maps.google.com/?cid=13233110365624915802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,93,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,島根県
ChIJNZIEjYOdhV8Re_21F3FY0Ec,fulalafu,〒020-0827 岩手県盛岡市鉈屋町１５−８ サウス・ウイング15-8,39.6912497,141.15654419999998,https://maps.google.com/?cid=5174733214601051515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,93,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,岩手県
ChIJS1HZvmyzQTURBuabzY2vfoc,kuyurucoffee,〒832-0823 福岡県柳川市今古賀１８２−２,33.1632301,130.4168589,https://maps.google.com/?cid=9763434065760609798&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,93,自家焙煎コーヒー;コーヒーロースター,佐賀県
ChIJEzVE1E1NB2ARMQzbUsinhkg,かわさき,〒641-0031 和歌山県和歌山市西小二里２丁目４−５１,34.2026805,135.1609272,https://maps.google.com/?cid=5226048896435424305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.6,93,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,和歌山県
ChIJk_dUQ4xZjl8R-uUt1CkxB-s,エスプレッソオーブ,〒018-0402 秋田県にかほ市平沢天ケ町３４−１ 1F,39.2885707,139.9704123,https://maps.google.com/?cid=16935558979473237498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,93,コーヒーロースター;coffee roaster,秋田県
ChIJbeMzNxjnAGARkZov7Hlt15Q,ヤマワキコーヒー,〒542-0081 大阪府大阪市中央区南船場２丁目８−１２,34.6776331,135.5044727,https://maps.google.com/?cid=10725161408027138705&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,wholesaler,"wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.5,93,自家焙煎コーヒー;珈琲焙煎,大阪府
ChIJy_hLcceRQTURM3v3rwg_n6c,リトルハニー博多駅前店,〒812-0011 福岡県福岡市博多区博多駅前２丁目２−１ 福岡センタービル 地下2階,33.5900788,130.4184411,https://maps.google.com/?cid=12078442032175479603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_stand,"coffee_stand,coffee_shop,cafe,wholesaler,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.5,93,コーヒーロースター;珈琲焙煎;自家焙煎コーヒー,福岡県
ChIJscCbIX5dH2ARLTwAJGcbMqg,宇都宮珈琲,〒321-0932 栃木県宇都宮市平松本町１１３８−７,36.5424315,139.9039627,https://maps.google.com/?cid=12119779677007002669&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,gift_shop,meal_takeaway,restaurant,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4,93,珈琲焙煎,栃木県
ChIJl-ZZLuJGH2ARZ4EEmwmoOW0,悟理道珈琲工房,〒328-0015 栃木県栃木市万町９−３２,36.3813196,139.734062,https://maps.google.com/?cid=7870506583015588199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,coffee_stand,cafe,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.3,93,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,栃木県
ChIJx1LWewCZWjURli64Mx4cnIM,SLOW COFFEE,〒733-0003 広島県広島市西区三篠町１丁目１０−３,34.4108441,132.4507519,https://maps.google.com/?cid=9483485831377727126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,92,コーヒーロースター;coffee roaster;自家焙煎コーヒー,広島県
ChIJz_mQ2iDDUzURLVgD-5eKaTs,コーヒービーンズショップ アロバー 国分寺店,〒769-0104 香川県高松市国分寺町新名１２２５−５,34.2842025,133.9586551,https://maps.google.com/?cid=4281105306148362285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.4,92,コーヒーロースター;自家焙煎コーヒー;coffee roaster;珈琲焙煎,香川県
ChIJgV1IFzThAGARKpx4ZrXlt00,スギハラコーヒーロースター,〒571-0054 大阪府門真市浜町５−２４,34.742734999999996,135.58793219999998,https://maps.google.com/?cid=5600197228929522730&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,92,コーヒーロースター,奈良県
ChIJj4vfOpApC18RL9EPzevQToE,大地の珈琲,〒001-0020 北海道札幌市北区北２０条西８丁目１−３,43.0836934,141.3399489,https://maps.google.com/?cid=9317614390252392751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,92,コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,北海道
ChIJVVWR5Rsoil8RsEQ5qzZlXlQ,岳山珈琲 榴岡店,〒983-0852 宮城県仙台市宮城野区榴岡４丁目３−２６ 新星ビル 101,38.2581907,140.8880342,https://maps.google.com/?cid=6079407832472044720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4.4,92,自家焙煎コーヒー;珈琲焙煎,宮城県
ChIJOaArC47ZQDURqA9VkP31s34,炭火焙煎珈琲水の館,〒869-1502 熊本県阿蘇郡南阿蘇村白川５２０−３,32.825061999999996,131.09465609999998,https://maps.google.com/?cid=9129911339007152040&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,92,自家焙煎コーヒー;珈琲焙煎,熊本県
ChIJOVGT7ZbmAGARtzOpo2SKM9Y,珈琲と読書ハライソ,〒530-0015 大阪府大阪市北区中崎西４丁目３−４５,34.708721,135.503343,https://maps.google.com/?cid=15434832512775959479&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,art_gallery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,92,自家焙煎コーヒー;珈琲焙煎,大阪府_梅田
ChIJVXYI4k2RQTURV18L54pfsno,珈琲と麦酒,〒812-0036 福岡県福岡市博多区上呉服町５−１７５,33.598999899999995,130.4130313,https://maps.google.com/?cid=8841234068668112727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,92,珈琲焙煎,福岡県
ChIJAbUEQhiYWjURnGDGNOEmJF4,珈琲豆焙煎処 おます珈琲,〒731-3167 広島県広島市安佐南区大塚西３丁目２３−５,34.4408175,132.4020978,https://maps.google.com/?cid=6783589687421722780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,point_of_interest,food,establishment",OPERATIONAL,4.7,92,自家焙煎コーヒー;coffee roaster;珈琲焙煎,広島県
ChIJ0SaqQyEFImARgODWEYyxraA,877Stand（筑波山山頂店）,〒300-4352 茨城県つくば市筑波１,36.2262275,140.1010676,https://maps.google.com/?cid=11578105432192245888&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,91,コーヒーロースター,茨城県
ChIJQ2GdNmBnH2ARgwGFBRQAlK8,BROWN SUGAR ESPRESSO COFFEE(LAUNDRY COFFEE宝木町),〒320-0061 栃木県宇都宮市宝木町１丁目５５１ LAUNDRY COFFEE店内,36.575975299999996,139.8555882,https://maps.google.com/?cid=12651737339182514563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,91,コーヒーロースター;珈琲焙煎,栃木県
ChIJzUb1lfwJAWARtiD3tyFi4HE,Joys Coffee Roastery,〒602-8156 京都府京都市上京区聚楽町８６３−２２,35.015719,135.7426678,https://maps.google.com/?cid=8205666418028912822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,point_of_interest,food_store,store,food,establishment",OPERATIONAL,4.8,91,コーヒーロースター;coffee roaster;自家焙煎コーヒー;珈琲焙煎,滋賀県
ChIJbduD9aoJAWARTi3xwGptO7k,ROOT2 COFFEE Kiyomizu - Specialty Coffee & Roastery,〒605-0864 京都府京都市東山区遊行前町５８３−４ 2F,34.994762,135.7769446,https://maps.google.com/?cid=13347382225913589070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_stand,breakfast_restaurant,coffee_shop,cafeteria,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,5,91,コーヒーロースター;coffee roaster,滋賀県
ChIJq6otDmqJGGARXsNBCiLDZjU,VINOMONDO COFFEE ROASTER,〒135-0031 東京都江東区佐賀１丁目６−１ ウェルコガーデン佐賀 1F,35.6762562,139.7890332,https://maps.google.com/?cid=3847977482603053918&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.6,91,コーヒーロースター;coffee roaster;自家焙煎コーヒー;珈琲焙煎,埼玉県
ChIJV8rJzJOPGGARZxIAOWTiwEY,WESTSIDE COFFEE ASAKUSA,〒111-0032 東京都台東区浅草３丁目２−１,35.7160692,139.798204,https://maps.google.com/?cid=5098323698264314471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_stand,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.9,91,coffee roaster;コーヒーロースター;自家焙煎コーヒー,埼玉県
ChIJpbycm-w0-F8RMMdsYR6cO3Q,キャラバンサライ本店,〒921-8052 石川県金沢市保古３丁目４７,36.559379,136.6174843,https://maps.google.com/?cid=8375459586323040048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,91,自家焙煎コーヒー;珈琲焙煎,石川県
ChIJYYl8u0mLGGARJ3vg7BKorzE,グラーノ,〒153-0051 東京都目黒区上目黒２丁目１７−１６ 1階,35.641966,139.6979038,https://maps.google.com/?cid=3580265028019845927&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,91,コーヒーロースター;珈琲焙煎,東京都_渋谷
ChIJKSpO3VCX918R4lVMyCXjty8,大和屋 富山東店,〒930-0827 富山県富山市上飯野１２−６,36.7154391,137.2505122,https://maps.google.com/?cid=3438466591934404066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,91,珈琲焙煎,富山県
ChIJcWDAQhyhA2ARH3X10ApyrbE,尾州暁珈琲焙煎所,〒492-8144 愛知県稲沢市小池１丁目６−１３,35.2524545,136.8163935,https://maps.google.com/?cid=12803014706465174815&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,91,自家焙煎コーヒー;珈琲焙煎,岐阜県
ChIJc4lih2Waj18RVV46gSeyInQ,櫻丸珈琲,〒014-0332 秋田県仙北市角館町歩行町２４−１,39.5993165,140.5604491,https://maps.google.com/?cid=8368446940349357653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.1,91,自家焙煎コーヒー,秋田県
ChIJT0WISDY1-F8RD2tkrQ8p9Vk,金澤ちとせ珈琲 長坂台店,〒921-8115 石川県金沢市長坂台１−４１,36.5354198,136.65345209999998,https://maps.google.com/?cid=6482132385979984655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,91,自家焙煎コーヒー;珈琲焙煎,石川県
ChIJb45jUnIHVDURKmG_9gMo8oU,BanCa 野田店,〒700-0971 岡山県岡山市北区野田３丁目２２−３,34.6512422,133.8981947,https://maps.google.com/?cid=9651820948898144554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,90,自家焙煎コーヒー;珈琲焙煎,岡山県
ChIJCZFr4dr5QDURydF1USdnQbg,Calmest Coffee Shop,〒861-0136 熊本県熊本市北区植木町岩野８０２−３,32.908215,130.69979240000004,https://maps.google.com/?cid=13277006595032994249&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,90,coffee roaster,熊本県
ChIJWyyW9wiQA2ARhNTbiUbTOxE,Cord Cafe & coffee roaster,〒510-8101 三重県三重郡朝日町縄生2054-4,35.0430242,136.66802289999998,https://maps.google.com/?cid=1241818422184760452&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,90,coffee roaster,岐阜県
ChIJqc8Md8OmRjURVOxuTJpyluc,Othello Specialty Coffee Roaster,〒874-0943 大分県別府市楠町１３−１,33.275234999999995,131.50557369999999,https://maps.google.com/?cid=16687651476300819540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.4,90,coffee roaster;コーヒーロースター;自家焙煎コーヒー;珈琲焙煎,山口県
