place_id,country,name,addr,lat,lng,maps_url,primary_type,types,business_status,rating,user_rating_count,found_via_query,found_via_region
ChIJn1FUnktd1moRgZCDC6aPCcw,AU,Patricia Coffee Brewers,"Rear of, 493-495 Little Bourke St, Melbourne VIC 3000",-37.814693399999996,144.9582383,https://maps.google.com/?cid=14702440401848209537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,4355,coffee roaster;coffee roastery;specialty coffee roaster,Melbourne
ChIJJ5bS6P9n1moRx76U3LjtN1A,AU,ST. ALi Coffee Roasters - South Melbourne,"12-18 Yarra Pl, South Melbourne VIC 3205",-37.831247499999996,144.960354,https://maps.google.com/?cid=5780350024983822023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,coffee_roastery,event_venue,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.2,3898,coffee roaster,Melbourne
ChIJvdx3kjJd1moRHnjYhByshFo,AU,Seven Seeds Coffee Roasters,"114 Berkeley St, Carlton VIC 3053",-37.8029711,144.95900269999998,https://maps.google.com/?cid=6522527398827161630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,3760,coffee roaster;coffee roastery;specialty coffee roaster,Melbourne
ChIJ6VLiOLVC1moRUX_Qgb0CEyU,AU,Brother Baba Budan,"359 Little Bourke St, Melbourne VIC 3000",-37.813541,144.9620988,https://maps.google.com/?cid=2671482016910835537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,3356,coffee roaster;coffee roastery,Melbourne
ChIJKd1Mb0JNFmsR7KSYf9YG9DQ,AU,The Cupping Room,"1/1-13 University Ave, Canberra ACT 2601",-35.2804953,149.12604869999998,https://maps.google.com/?cid=3815682302623130860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,breakfast_restaurant,brunch_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,2752,coffee roaster,Canberra
ChIJHRwF-BeuEmsRRwfUQVNfsdU,AU,Paramount Coffee Project,"80 Commonwealth St, Surry Hills NSW 2010",-33.8793807,151.2111141,https://maps.google.com/?cid=15398193412147775303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,coffee_roastery,breakfast_restaurant,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,2418,coffee roastery,Sydney
ChIJ0ZSpaw-3MioROqbF-_KwRWA,AU,Yahava KoffeeWorks Swan Valley,"4752 W Swan Rd, West Swan WA 6055",-31.854604599999995,115.9876788,https://maps.google.com/?cid=6937145358686725690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,breakfast_restaurant,cafe,tourist_attraction,food_store,store,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,2414,coffee roastery,Perth
ChIJeWDDDNOvEmsRF8SMPUwPbhw,AU,Industry Beans York St,"Shop 2/40 York St, Sydney NSW 2000",-33.869327399999996,151.2062418,https://maps.google.com/?cid=2048591700624720919&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,2396,coffee roaster;coffee roastery,Sydney
ChIJ_7ffMiFD1moR5NCnlSFhECk,AU,Industry Beans Fitzroy,"70-76 Westgarth St, Fitzroy VIC 3065",-37.7948113,144.9781341,https://maps.google.com/?cid=2958971752055034084&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,breakfast_restaurant,restaurant,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.4,2038,coffee roaster;coffee roastery,Melbourne_Fitzroy
ChIJQZ-aOeBC1moRuuo3eAh3hGE,AU,Proud Mary Coffee,"172 Oxford St, Collingwood VIC 3066",-37.802338299999995,144.9851717,https://maps.google.com/?cid=7026872196865190586&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,coffee_roastery,restaurant,wholesaler,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.5,2021,coffee roaster,Melbourne_Fitzroy
ChIJFydOVspC1moRMHTFc063-pU,AU,Little Rogue.,"12 Drewery Ln, Melbourne VIC 3000",-37.810992999999996,144.964066,https://maps.google.com/?cid=10807151803406578736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.6,1836,coffee roaster,Melbourne
ChIJv5QDw92mcKoR1n0JXrByN0I,AU,Tatler Lane by Sweetbrew,"5/74-82 St John St, Launceston TAS 7250",-41.4379965,147.1389475,https://maps.google.com/?cid=4771408432039820758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,breakfast_restaurant,brunch_restaurant,vegetarian_restaurant,coffee_roastery,bar,event_venue,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,1582,coffee roastery,Launceston
ChIJyaNNI7RC1moRQcMRU8Ucz8o,AU,Dukes Coffee Roasters,"247 Flinders Ln, Melbourne VIC 3000",-37.816790999999995,144.966162,https://maps.google.com/?cid=14613930949668356929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.6,1556,coffee roaster;coffee roastery;specialty coffee roaster,Melbourne
ChIJ2-ShXzFC1moRFSFI9lFKM7c,AU,Axil Coffee Roasters Hawthorn,"322 Burwood Rd, Hawthorn VIC 3122",-37.8226075,145.0342781,https://maps.google.com/?cid=13200976648637784341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,cafe,restaurant,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.4,1538,coffee roaster,Melbourne_Fitzroy
ChIJJeRjRtmvEmsRvku-OhXBVAI,AU,Edition Roasters,"60 Darling Dr, Haymarket NSW 2000",-33.8785454,151.20116149999998,https://maps.google.com/?cid=167971383043574718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,coffee_shop,japanese_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,1500,coffee roaster;coffee roastery,Sydney
ChIJnVL5RoGhMioR5W7XpmVcCgY,AU,Roasting Warehouse South Fremantle,"312 South Terrace, South Fremantle WA 6162",-32.067996199999996,115.75290249999999,https://maps.google.com/?cid=435261905655262949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,restaurant,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.3,1346,coffee roaster;coffee roastery;specialty coffee roaster,Fremantle
ChIJ3XE1zkx7k2sRK5fohmnZVZc,AU,Gun Cotton Coffee Roasters,"13 Railway St, Yandina QLD 4561",-26.5605202,152.9573977,https://maps.google.com/?cid=10904861120005707563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.6,1309,coffee roaster;coffee roastery,SunshineCoast
ChIJ-3kJqhIFkWsRv2SeguNO9KY,AU,Paradox Coffee Roasters Cafe,"4 Charles Ave, Broadbeach QLD 4218",-28.030218299999998,153.4331239,https://maps.google.com/?cid=12030327243669398719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,coffee_roastery,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,1279,coffee roaster;coffee roastery,GoldCoast
ChIJPzIPWzdd1moRLEZmNXTSV_Q,AU,Roasting Warehouse | North Melbourne,"19-21 Leveson St, North Melbourne VIC 3051",-37.804470699999996,144.9506532,https://maps.google.com/?cid=17606772664782177836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,1211,coffee roaster;coffee roastery;specialty coffee roaster,Melbourne
ChIJI8_EA2iwEmsRp0c2eElAdS8,AU,Roastville Coffee Roasters,"157 Victoria Rd, Marrickville NSW 2204",-33.907877899999995,151.1633814,https://maps.google.com/?cid=3419710176351373223&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,breakfast_restaurant,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,1180,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
ChIJTbbIzZNmeGkR_N-JS1WXCj8,AU,Caffiend,"72 Grafton St, Cairns City QLD 4870",-16.923504899999998,145.7756871,https://maps.google.com/?cid=4542609566751907836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,wine_bar,breakfast_restaurant,bar,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,1144,coffee roaster,Cairns
ChIJtz83BQFcwokRrUZ9HpeGOng,AU,SEY Coffee,"18 Grattan St, Brooklyn, NY 11206, USA",40.7053167,-73.9324176,https://maps.google.com/?cid=8663384816810280621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,coffee_roastery,tea_house,wholesaler,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.6,1111,coffee roaster,Townsville
ChIJSalsQM3OsGoRb4E4ba6u700,AU,Exchange Coffee,"12/18 Vardon Ave, Adelaide SA 5000",-34.9228308,138.6097945,https://maps.google.com/?cid=5615899324534260079&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,breakfast_restaurant,coffee_roastery,cafe,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.4,1104,coffee roastery,Adelaide
ChIJVd7309aTwCwR2QRRkqMTj9s,AU,"Laneway Coffee, Darwin","4/1 Vickers St, Parap NT 0820",-12.4318631,130.8446722,https://maps.google.com/?cid=15820885609231221977&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_shop,breakfast_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,1029,coffee roaster;specialty coffee roaster,Darwin
ChIJ2YdBdXivEmsRvesf9tONMsw,AU,ASLAN Coffee The Rocks,"25 Nurses Walk, The Rocks NSW 2000",-33.860185,151.2081867,https://maps.google.com/?cid=14713978874079734717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,coffee_roastery,breakfast_restaurant,coffee_shop,food_store,store,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.6,996,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
ChIJk0gvbjNMFmsRmIOvIOLv8CI,AU,ONA Coffee House Cafe Fyshwick,"68 Wollongong St, Fyshwick ACT 2603",-35.3240623,149.1798537,https://maps.google.com/?cid=2517775946190128024&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,brunch_restaurant,breakfast_restaurant,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,900,coffee roaster;coffee roastery,Canberra
ChIJJ7FHyAJ1bqoRW6BG4nJpArM,AU,Hobart Coffee Roasters,"1/1 Franklin Whrf, Hobart TAS 7000",-42.8834666,147.3324604,https://maps.google.com/?cid=12898988224885989467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_roastery,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.8,899,coffee roaster;coffee roastery;specialty coffee roaster,Hobart
ChIJ5caDMHSWMioRgLuJokwPOoU,AU,The Roastery,"10/395 Warton Rd, Canning Vale WA 6155",-32.090336,115.94110699999999,https://maps.google.com/?cid=9600002377512500096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,brunch_restaurant,coffee_roastery,breakfast_restaurant,cafe,food_store,store,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.2,866,coffee roaster;coffee roastery;specialty coffee roaster,Perth
ChIJ1yRAg5JZkWsRqCZKC6rcNCU,AU,Bellissimo Coffee,"30 Wandoo St, Fortitude Valley QLD 4006",-27.4557236,153.04063449999998,https://maps.google.com/?cid=2681010301084247720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.6,857,coffee roaster,Brisbane
ChIJXfnUt9v41WsRF6fomAbnjO0,AU,Pedlar Project,"320-334 Flinders St, Townsville City QLD 4810",-19.2600384,146.8172308,https://maps.google.com/?cid=17117310299249616663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,breakfast_restaurant,"breakfast_restaurant,coffee_shop,cafe,tea_house,brunch_restaurant,coffee_roastery,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.8,849,coffee roaster;coffee roastery,Townsville
ChIJ1X8d7_VE1moRagPJPofHcrA,AU,Red Bean Coffee Roaster,"121 Plenty Rd, Preston VIC 3072",-37.747837499999996,145.00446359999998,https://maps.google.com/?cid=12714444081708204906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,coffee_roastery,coffee_stand,wholesaler,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.6,822,coffee roaster;coffee roastery,Melbourne
ChIJ_YbDfEGwEmsRANEuZjL_uSI,AU,Coffee Alchemy,"2/87 Sydenham Rd, Marrickville NSW 2204",-33.9110112,151.16447689999998,https://maps.google.com/?cid=2502311659908813056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.7,803,specialty coffee roaster,Sydney
ChIJaS5NyKFQkWsR4EhW3bqyjpk,AU,Blackstar Coffee Roasters - West End,"44 Thomas St, West End QLD 4101",-27.481180499999997,153.01138459999999,https://maps.google.com/?cid=11064977850142968032&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,brunch_restaurant,coffee_roastery,breakfast_restaurant,coffee_shop,sandwich_shop,pastry_shop,bakery,dessert_shop,confectionery,food_store,store,wholesaler,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,796,coffee roaster;coffee roastery;specialty coffee roaster,Brisbane
ChIJseNxjE9xk2sR7--_sWNZ59U,AU,Cuba St Coffee Roasters Cafe,"i/968 David Low Way, Marcoola QLD 4564",-26.598216999999998,153.0952552,https://maps.google.com/?cid=15413386534417592303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,brunch_restaurant,coffee_shop,coffee_roastery,meal_takeaway,wholesaler,food_store,store,restaurant,food,point_of_interest,establishment",OPERATIONAL,4.6,796,coffee roaster;coffee roastery;specialty coffee roaster,SunshineCoast
ChIJYwAgMipfNAAR0lstqWJ6Ih8,AU,Two Before Ten Aranda,"68 Bandjalong Cres, Aranda ACT 2614",-35.2564048,149.0787689,https://maps.google.com/?cid=2243490128547634130&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,garden,breakfast_restaurant,dog_cafe,brunch_restaurant,coffee_roastery,farm,food_store,service,wholesaler,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.3,796,coffee roastery,Canberra
ChIJ9ZkGNi-vEmsRcZMKzDam93E,AU,JIBBICOFFEE ROASTERS,"Shop2 216/224 Commonwealth St, Surry Hills NSW 2010",-33.8835574,151.21003500000003,https://maps.google.com/?cid=8212215199815078769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.7,787,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
ChIJid_PYP1jkGsReXea22qatRM,AU,Otherside Cafe,"1/1 Banksia Dr, Byron Bay NSW 2481",-28.6368516,153.5858106,https://maps.google.com/?cid=1420211041246803833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.9,774,coffee roaster,ByronBay
ChIJdZvh7vhE0WoRrCJjA4nQzMo,AU,Yellow Espresso,"13 Sturt St, Ballarat Central VIC 3350",-37.562687,143.859954,https://maps.google.com/?cid=14613284177796342444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,747,coffee roastery,Ballarat
ChIJTbLQ6HYZE2sRdkHwfhALzR8,AU,RÜH Wollongong,"200 Crown St West Building, Wollongong Central Mall, Wollongong NSW 2500",-34.4238485,150.8928451,https://maps.google.com/?cid=2291499950878507382&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,point_of_interest,food,establishment",OPERATIONAL,4.8,742,coffee roastery,Wollongong
ChIJ9_V6cc2uEmsRLDUhC8Gbh0w,AU,Little Giant Roasters Coffee House Willoughby,"525 Willoughby Rd, Willoughby NSW 2068",-33.8070155,151.19944959999998,https://maps.google.com/?cid=5514547522156180780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,726,coffee roaster;coffee roastery,Sydney_North
ChIJOc2VxeFC1moR7HgPdWw5KME,AU,Aunty Peg's,"200 Wellington St, Collingwood VIC 3066",-37.8028093,144.9870052,https://maps.google.com/?cid=13918437786371717356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.7,720,coffee roaster;coffee roastery,Melbourne_Fitzroy
ChIJNQQO_14U1GoRFyUqiTsdokc,AU,Cartel Coffee Roasters,"1/80 Little Malop St, Geelong VIC 3220",-38.148047399999996,144.358973,https://maps.google.com/?cid=5161720264461526295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,food_store,"food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.2,712,coffee roaster;coffee roastery;specialty coffee roaster,Geelong
ChIJs4Lblh6uEmsRlGsK1tv6qY8,AU,Artificer Coffee,"547 Bourke St, Surry Hills NSW 2010",-33.8871332,151.21510619999998,https://maps.google.com/?cid=10352081040583584660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.6,710,specialty coffee roaster,Sydney
ChIJ5bxHSPlD1moRq8xoxVC3llY,AU,Axil Coffee Roasters Melbourne Central,"GD089/360 Elizabeth St, Melbourne VIC 3000",-37.8106637,144.96179329999998,https://maps.google.com/?cid=6239375891305647275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4,691,coffee roaster;coffee roastery,Melbourne
ChIJ_14Zwj2uEmsRy6sjuSGj3nM,AU,Normcore Coffee,"209 Castlereagh St, Sydney NSW 2000",-33.874789799999995,151.20885270000002,https://maps.google.com/?cid=8349290124426849227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.3,682,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
ChIJR-S-I9axEmsRGjjcmNfvx6k,AU,Toby's Estate Coffee Roasters,"32-36 City Rd, Chippendale NSW 2008",-33.8858584,151.1944136,https://maps.google.com/?cid=12234010622036817946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,coffee_roastery,cafe,food_store,store,wholesaler,point_of_interest,food,establishment",OPERATIONAL,4.1,674,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
ChIJ18qCuZJmeGkReFC7qnewEho,AU,Coast Roast Coffee,"7 Esplanade, Cairns City QLD 4870",-16.9208596,145.7778803,https://maps.google.com/?cid=1878758022578917496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,fast_food_restaurant,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,3.5,660,coffee roaster;coffee roastery,Cairns
ChIJgRXO-rRC1moRwcB73rcSyIE,AU,Industry Beans Lt. Collins,"345 Little Collins St, Melbourne VIC 3000",-37.8154635,144.963264,https://maps.google.com/?cid=9351745207155802305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,food,point_of_interest,establishment",OPERATIONAL,4.3,645,coffee roaster,Melbourne
ChIJHZeEMVdD1moROPT4js9HnXw,AU,BENCH COFFEE CO. Lt Collins,"321 Little Collins St, Melbourne VIC 3000",-37.8151723,144.9641584,https://maps.google.com/?cid=8979412188829119544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_shop,"coffee_shop,cafe,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.5,643,coffee roastery,Melbourne
ChIJdUU-QpNZ12oRUr_UHBLY94c,AU,Old Green Bean,"179 Lyttleton Terrace, Bendigo VIC 3550",-36.7587504,144.28481159999998,https://maps.google.com/?cid=9797537086672518994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,breakfast_restaurant,coffee_shop,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.5,632,coffee roaster;coffee roastery,Bendigo
ChIJFW5RJ6lDkWsRbws2fgqlXHs,AU,Simply Beans Coffee Roast Specialist,"b6/10/14 Compton Rd, Underwood QLD 4119",-27.621078899999997,153.1145937,https://maps.google.com/?cid=8889161229008243567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,coffee_stand,breakfast_restaurant,coffee_shop,cafe,food_store,store,wholesaler,supplier,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.7,629,coffee roaster;coffee roastery,Brisbane
ChIJlwhyVoN1bqoRafu3fgDhVv0,AU,Pilgrim Coffee,"54 Liverpool St, Hobart TAS 7000",-42.88046380000001,147.3285391,https://maps.google.com/?cid=18255025531835120489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,breakfast_restaurant,"breakfast_restaurant,coffee_shop,cafe,food_store,store,restaurant,point_of_interest,food,establishment",OPERATIONAL,4.4,616,coffee roastery,Hobart
ChIJt4g_gYl-gmkRmwgkmf9OMiw,AU,Coffee Works,"136 Mason St, Mareeba QLD 4880",-17.008143,145.41957299999999,https://maps.google.com/?cid=3184694746197264539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,coffee_roastery,"coffee_roastery,chocolate_shop,chocolate_factory,visitor_center,coffee_shop,candy_store,cafe,tourist_attraction,tourist_information_center,dessert_shop,tour_agency,confectionery,travel_agency,food_store,service,wholesaler,store,point_of_interest,food,establishment",OPERATIONAL,4.3,602,coffee roastery,Cairns
ChIJN52xUOyvEmsRs3KAeEx_g9I,AU,Diggy Doo's Coffee,"3/2 Bridge St, Sydney NSW 2000",-33.8634153,151.2077198,https://maps.google.com/?cid=15169107936329888435&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,cafe,"cafe,coffee_roastery,coffee_shop,food_store,store,point_of_interest,food,establishment",OPERATIONAL,4.8,591,coffee roaster;coffee roastery;specialty coffee roaster,Sydney
